id,verse_id,verse
727,judges_14_20,"But Samson's wife was given to his companion, whom he had used as his friend."
728,psalms_71_23,"My lips shall greatly rejoice when I sing unto thee; and my soul, which thou hast redeemed."
729,2_kings_14_13,"And Jehoash king of Israel took Amaziah king of Judah, the son of Jehoash the son of Ahaziah, at Beth-shemesh, and came to Jerusalem, and brake down the wall of Jerusalem from the gate of Ephraim unto the corner gate, four hundred cubits."
730,psalms_74_8,"They said in their hearts, Let us destroy them together: they have burned up all the synagogues of God in the land."
731,genesis_20_1,"And Abraham journeyed from thence toward the south country, and dwelled between Kadesh and Shur, and sojourned in Gerar."
732,revelation_4_3,"And he that sat was to look upon like a jasper and a sardine stone: and there was a rainbow round about the throne, in sight like unto an emerald."
733,isaiah_7_2,"And it was told the house of David, saying, Syria is confederate with Ephraim. And his heart was moved, and the heart of his people, as the trees of the wood are moved with the wind."
734,psalms_105_33,He smote their vines also and their fig trees; and brake the trees of their coasts.
735,2_chronicles_35_19,In the eighteenth year of the reign of Josiah was this passover kept.
736,2_kings_5_4,"And one went in, and told his lord, saying, Thus and thus said the maid that is of the land of Israel."
737,zechariah_11_11,And it was broken in that day: and so the poor of the flock that waited upon me knew that it was the word of the LORD.
738,numbers_5_15,"Then shall the man bring his wife unto the priest, and he shall bring her offering for her, the tenth part of an ephah of barley meal; he shall pour no oil upon it, nor put frankincense thereon; for it is an offering of jealousy, an offering of memorial, bringing iniquity to remembrance."
739,ezekiel_24_1,"Again in the ninth year, in the tenth month, in the tenth day of the month, the word of the LORD came unto me, saying,"
740,hebrews_11_11,"Through faith also Sara herself received strength to conceive seed, and was delivered of a child when she was past age, because she judged him faithful who had promised."
741,acts_10_24,"And the morrow after they entered into Caesarea. And Cornelius waited for them, and had called together his kinsmen and near friends."
742,2_kings_9_16,"So Jehu rode in a chariot, and went to Jezreel; for Joram lay there. And Ahaziah king of Judah was come down to see Joram."
743,numbers_26_48,"Of the sons of Naphtali after their families: of Jahzeel, the family of the Jahzeelites: of Guni, the family of the Gunites:"
744,jeremiah_48_38,"There shall be lamentation generally upon all the housetops of Moab, and in the streets thereof: for I have broken Moab like a vessel wherein is no pleasure, saith the LORD."
745,acts_21_2,"And finding a ship sailing over unto Phenicia, we went aboard, and set forth."
746,2_kings_21_7,"And he set a graven image of the grove that he had made in the house, of which the LORD said to David, and to Solomon his son, In this house, and in Jerusalem, which I have chosen out of all tribes of Israel, will I put my name for ever:"
747,john_5_7,"The impotent man answered him, Sir, I have no man, when the water is troubled, to put me into the pool: but while I am coming, another steppeth down before me."
748,genesis_30_28,"And he said, Appoint me thy wages, and I will give it."
749,2_corinthians_8_12,"For if there be first a willing mind, it is accepted according to that a man hath, and not according to that he hath not."
750,1_kings_13_17,"For it was said to me by the word of the LORD, Thou shalt eat no bread nor drink water there, nor turn again to go by the way that thou camest."
751,matthew_21_40,"When the lord therefore of the vineyard cometh, what will he do unto those husbandmen?"
752,1_samuel_31_2,"And the Philistines followed hard upon Saul and upon his sons; and the Philistines slew Jonathan, and Abinadab, and Melchi-shua, Saul's sons."
753,judges_8_6,"And the princes of Succoth said, Are the hands of Zebah and Zalmunna now in thine hand, that we should give bread unto thine army?"
754,1_kings_18_29,"And it came to pass, when midday was past, and they prophesied until the time of the offering of the evening sacrifice, that there was neither voice, nor any to answer, nor any that regarded."
755,ezekiel_43_25,"Seven days shalt thou prepare every day a goat for a sin offering: they shall also prepare a young bullock, and a ram out of the flock, without blemish."
756,judges_5_29,"Her wise ladies answered her, yea, she returned answer to herself,"
757,revelation_16_9,"And men were scorched with great heat, and blasphemed the name of God, which hath power over these plagues: and they repented not to give him glory."
758,exodus_23_15,"Thou shalt keep the feast of unleavened bread: (thou shalt eat unleavened bread seven days, as I commanded thee, in the time appointed of the month Abib; for in it thou camest out from Egypt: and none shall appear before me empty:)"
759,psalms_119_112,"I have inclined mine heart to perform thy statutes alway, even unto the end."
760,1_kings_3_25,"And the king said, Divide the living child in two, and give half to the one, and half to the other."
761,1_samuel_20_21,"And, behold, I will send a lad, saying, Go, find out the arrows. If I expressly say unto the lad, Behold, the arrows are on this side of thee, take them; then come thou: for there is peace to thee, and no hurt; as the LORD liveth."
762,1_chronicles_5_25,"And they transgressed against the God of their fathers, and went a whoring after the gods of the people of the land, whom God destroyed before them."
763,1_timothy_3_11,"Even so must their wives be grave, not slanderers, sober, faithful in all things."
764,daniel_9_9,"To the Lord our God belong mercies and forgivenesses, though we have rebelled against him;"
765,habakkuk_2_3,"For the vision is yet for an appointed time, but at the end it shall speak, and not lie: though it tarry, wait for it; because it will surely come, it will not tarry."
766,acts_24_18,"Whereupon certain Jews from Asia found me purified in the temple, neither with multitude, nor with tumult."
767,daniel_9_8,"O Lord, to us belongeth confusion of face, to our kings, to our princes, and to our fathers, because we have sinned against thee."
768,nehemiah_12_26,"These were in the days of Joiakim the son of Jeshua, the son of Jozadak, and in the days of Nehemiah the governor, and of Ezra the priest, the scribe."
769,1_samuel_3_15,"And Samuel lay until the morning, and opened the doors of the house of the LORD. And Samuel feared to shew Eli the vision."
770,1_chronicles_27_23,But David took not the number of them from twenty years old and under: because the LORD had said he would increase Israel like to the stars of the heavens.
771,job_9_15,"Whom, though I were righteous, yet would I not answer, but I would make supplication to my judge."
772,job_22_30,He shall deliver the island of the innocent: and it is delivered by the pureness of thine hands.
773,2_chronicles_12_3,"With twelve hundred chariots, and threescore thousand horsemen: and the people were without number that came with him out of Egypt; the Lubim, the Sukkiims, and the Ethiopians."
774,2_corinthians_6_18,"And will be a Father unto you, and ye shall be my sons and daughters, saith the Lord Almighty."
775,1_samuel_17_36,"Thy servant slew both the lion and the bear: and this uncircumcised Philistine shall be as one of them, seeing he hath defied the armies of the living God."
776,mark_1_32,"And at even, when the sun did set, they brought unto him all that were diseased, and them that were possessed with devils."
777,psalms_55_11,Wickedness is in the midst thereof: deceit and guile depart not from her streets.
778,genesis_44_18,"Then Judah came near unto him, and said, Oh my lord, let thy servant, I pray thee, speak a word in my lord's ears, and let not thine anger burn against thy servant: for thou art even as Pharaoh."
779,numbers_27_22,"And Moses did as the LORD commanded him: and he took Joshua, and set him before Eleazar the priest, and before all the congregation:"
780,mark_10_5,"And Jesus answered and said unto them, For the hardness of your heart he wrote you this precept."
781,matthew_12_44,"Then he saith, I will return into my house from whence I came out; and when he is come, he findeth it empty, swept, and garnished."
782,2_samuel_20_25,And Sheva was scribe: and Zadok and Abiathar were the priests:
783,deuteronomy_31_22,"Moses therefore wrote this song the same day, and taught it the children of Israel."
784,james_1_24,"For he beholdeth himself, and goeth his way, and straightway forgetteth what manner of man he was."
785,revelation_8_11,"And the name of the star is called Wormwood: and the third part of the waters became wormwood; and many men died of the waters, because they were made bitter."
786,genesis_41_15,"And Pharaoh said unto Joseph, I have dreamed a dream, and there is none that can interpret it: and I have heard say of thee, that thou canst understand a dream to interpret it."
787,1_kings_2_42,"And the king sent and called for Shimei, and said unto him, Did I not make thee to swear by the LORD, and protested unto thee, saying, Know for a certain, on the day thou goest out, and walkest abroad any whither, that thou shalt surely die? and thou saidst unto me, The word that I have heard is good."
788,matthew_28_10,"Then said Jesus unto them, Be not afraid: go tell my brethren that they go into Galilee, and there shall they see me."
789,1_samuel_29_11,"So David and his men rose up early to depart in the morning, to return into the land of the Philistines. And the Philistines went up to Jezreel."
790,3_john_1_8,"We therefore ought to receive such, that we might be fellowhelpers to the truth."
791,psalms_93_5,"Thy testimonies are very sure: holiness becometh thine house, O LORD, for ever."
792,exodus_31_1,"And the LORD spake unto Moses, saying,"
793,leviticus_11_26,"The carcases of every beast which divideth the hoof, and is not clovenfooted, nor cheweth the cud, are unclean unto you: every one that toucheth them shall be unclean."
794,hosea_3_4,"For the children of Israel shall abide many days without a king, and without a prince, and without a sacrifice, and without an image, and without an ephod, and without teraphim:"
795,genesis_36_40,"And these are the names of the dukes that came of Esau, according to their families, after their places, by their names; duke Timnah, duke Alvah, duke Jetheth,"
796,judges_5_25,"He asked water, and she gave him milk; she brought forth butter in a lordly dish."
797,job_17_12,They change the night into day: the light is short because of darkness.
798,genesis_41_48,"And he gathered up all the food of the seven years, which were in the land of Egypt, and laid up the food in the cities: the food of the field, which was round about every city, laid he up in the same."
799,psalms_106_1,Praise ye the LORD. O give thanks unto the LORD; for he is good: for his mercy endureth for ever.
800,psalms_119_71,It is good for me that I have been afflicted; that I might learn thy statutes.
801,proverbs_23_2,"And put a knife to thy throat, if thou be a man given to appetite."
802,1_chronicles_27_30,Over the camels also was Obil the Ishmaelite: and over the asses was Jehdeiah the Meronothite:
803,romans_10_6,"But the righteousness which is of faith speaketh on this wise, Say not in thine heart, Who shall ascend into heaven? (that is, to bring Christ down from above: )"
804,genesis_41_46,"And Joseph was thirty years old when he stood before Pharaoh king of Egypt. And Joseph went out from the presence of Pharaoh, and went throughout all the land of Egypt."
805,2_chronicles_35_23,"And the archers shot at king Josiah; and the king said to his servants, Have me away; for I am sore wounded."
806,psalms_22_19,"But be not thou far from me, O LORD: O my strength, haste thee to help me."
807,acts_17_10,And the brethren immediately sent away Paul and Silas by night unto Berea: who coming thither went into the synagogue of the Jews.
808,psalms_18_41,"They cried, but there was none to save them: even unto the LORD, but he answered them not."
809,2_samuel_21_13,And he brought up from thence the bones of Saul and the bones of Jonathan his son; and they gathered the bones of them that were hanged.
810,acts_26_7,"Unto which promise our twelve tribes, instantly serving God day and night, hope to come. For which hope's sake, king Agrippa, I am accused of the Jews."
811,isaiah_37_10,"Thus shall ye speak to Hezekiah king of Judah, saying, Let not thy God, in whom thou trustest, deceive thee, saying, Jerusalem shall not be given into the hand of the king of Assyria."
812,luke_21_33,Heaven and earth shall pass away: but my words shall not pass away.
813,1_john_4_3,"And every spirit that confesseth not that Jesus Christ is come in the flesh is not of God: and this is that spirit of antichrist, whereof ye have heard that it should come; and even now already is it in the world."
814,hosea_12_6,"Therefore turn thou to thy God: keep mercy and judgment, and wait on thy God continually."
815,isaiah_14_14,I will ascend above the heights of the clouds; I will be like the most High.
816,psalms_130_3,"If thou, LORD, shouldest mark iniquities, O Lord, who shall stand?"
817,exodus_31_15,"Six days may work be done; but in the seventh is the sabbath of rest, holy to the LORD: whosoever doeth any work in the sabbath day, he shall surely be put to death."
818,exodus_7_20,"And Moses and Aaron did so, as the LORD commanded; and he lifted up the rod, and smote the waters that were in the river, in the sight of Pharaoh, and in the sight of his servants; and all the waters that were in the river were turned to blood."
819,2_corinthians_10_5,"Casting down imaginations, and every high thing that exalteth itself against the knowledge of God, and bringing into captivity every thought to the obedience of Christ;"
820,hebrews_13_4,"Marriage is honourable in all, and the bed undefiled: but whoremongers and adulterers God will judge."
821,joshua_21_39,"Heshbon with her suburbs, Jazer with her suburbs; four cities in all."
822,deuteronomy_19_10,"That innocent blood be not shed in thy land, which the LORD thy God giveth thee for an inheritance, and so blood be upon thee."
823,numbers_2_13,"And his host, and those that were numbered of them, were fifty and nine thousand and three hundred."
824,2_samuel_11_21,"Who smote Abimelech the son of Jerubbesheth? did not a woman cast a piece of a millstone upon him from the wall, that he died in Thebez? why went ye nigh the wall? then say thou, Thy servant Uriah the Hittite is dead also."
825,leviticus_20_20,"And if a man shall lie with his uncle's wife, he hath uncovered his uncle's nakedness: they shall bear their sin; they shall die childless."
826,job_1_21,"And said, Naked came I out of my mother's womb, and naked shall I return thither: the LORD gave, and the LORD hath taken away; blessed be the name of the LORD."
827,numbers_26_17,"Of Arod, the family of the Arodites: of Areli, the family of the Arelites."
828,joshua_19_39,"This is the inheritance of the tribe of the children of Naphtali according to their families, the cities and their villages."
829,2_samuel_21_4,"And the Gibeonites said unto him, We will have no silver nor gold of Saul, nor of his house; neither for us shalt thou kill any man in Israel. And he said, What ye shall say, that will I do for you."
830,jeremiah_28_4,"And I will bring again to this place Jeconiah the son of Jehoiakim king of Judah, with all the captives of Judah, that went into Babylon, saith the LORD: for I will break the yoke of the king of Babylon."
831,1_chronicles_11_3,"Therefore came all the elders of Israel to the king to Hebron; and David made a covenant with them in Hebron before the LORD; and they anointed David king over Israel, according to the word of the LORD by Samuel."
832,jeremiah_1_10,"See, I have this day set thee over the nations and over the kingdoms, to root out, and to pull down, and to destroy, and to throw down, to build, and to plant."
833,1_samuel_19_24,"And he stript off his clothes also, and prophesied before Samuel in like manner, and lay down naked all that day and all that night. Wherefore they say, Is Saul also among the prophets?"
834,psalms_89_25,"I will set his hand also in the sea, and his right hand in the rivers."
835,luke_4_29,"And rose up, and thrust him out of the city, and led him unto the brow of the hill whereon their city was built, that they might cast him down headlong."
836,isaiah_57_12,"I will declare thy righteousness, and thy works; for they shall not profit thee."
837,1_chronicles_23_20,"Of the sons of Uzziel; Micah the first, and Jesiah the second."
838,job_9_28,"I am afraid of all my sorrows, I know that thou wilt not hold me innocent."
839,deuteronomy_11_13,"And it shall come to pass, if ye shall hearken diligently unto my commandments which I command you this day, to love the LORD your God, and to serve him with all your heart and with all your soul,"
840,leviticus_4_15,And the elders of the congregation shall lay their hands upon the head of the bullock before the LORD: and the bullock shall be killed before the LORD.
841,psalms_91_4,"He shall cover thee with his feathers, and under his wings shalt thou trust: his truth shall be thy shield and buckler."
842,jeremiah_11_11,"Therefore thus saith the LORD, Behold, I will bring evil upon them, which they shall not be able to escape; and though they shall cry unto me, I will not hearken unto them."
843,1_chronicles_1_32,"Now the sons of Keturah, Abraham's concubine: she bare Zimran, and Jokshan, and Medan, and Midian, and Ishbak, and Shuah. And the sons of Jokshan; Sheba, and Dedan."
844,psalms_25_17,The troubles of my heart are enlarged: O bring thou me out of my distresses.
845,leviticus_18_30,"Therefore shall ye keep mine ordinance, that ye commit not any one of these abominable customs, which were committed before you, and that ye defile not yourselves therein: I am the LORD your God."
846,esther_2_20,"Esther had not yet shewed her kindred nor her people; as Mordecai had charged her: for Esther did the commandment of Mordecai, like as when she was brought up with him."
847,judges_19_9,"And when the man rose up to depart, he, and his concubine, and his servant, his father in law, the damsel's father, said unto him, Behold, now the day draweth toward evening, I pray you tarry all night: behold, the day groweth to an end, lodge here, that thine heart may be merry; and to morrow get you early on your way, that thou mayest go home."
848,job_18_8,"For he is cast into a net by his own feet, and he walketh upon a snare."
849,job_21_19,"God layeth up his iniquity for his children: he rewardeth him, and he shall know it."
850,exodus_36_3,"And they received of Moses all the offering, which the children of Israel had brought for the work of the service of the sanctuary, to make it withal. And they brought yet unto him free offerings every morning."
851,proverbs_21_14,A gift in secret pacifieth anger: and a reward in the bosom strong wrath.
852,psalms_145_19,"He will fulfil the desire of them that fear him: he also will hear their cry, and will save them."
853,isaiah_12_2,"Behold, God is my salvation; I will trust, and not be afraid: for the LORD JEHOVAH is my strength and my song; he also is become my salvation."
854,genesis_36_11,"And the sons of Eliphaz were Teman, Omar, Zepho, and Gatam, and Kenaz."
855,mark_12_33,"And to love him with all the heart, and with all the understanding, and with all the soul, and with all the strength, and to love his neighbour as himself, is more than all whole burnt offerings and sacrifices."
856,psalms_7_2,"Lest he tear my soul like a lion, rending it in pieces, while there is none to deliver."
857,psalms_40_2,"He brought me up also out of an horrible pit, out of the miry clay, and set my feet upon a rock, and established my goings."
858,colossians_3_12,"Put on therefore, as the elect of God, holy and beloved, bowels of mercies, kindness, humbleness of mind, meekness, longsuffering;"
859,numbers_21_21,"And Israel sent messengers unto Sihon king of the Amorites, saying,"
860,colossians_1_24,"Who now rejoice in my sufferings for you, and fill up that which is behind of the afflictions of Christ in my flesh for his body's sake, which is the church:"
861,1_peter_3_15,But sanctify the Lord God in your hearts: and be ready always to give an answer to every man that asketh you a reason of the hope that is in you with meekness and fear:
862,ecclesiastes_8_16,"When I applied mine heart to know wisdom, and to see the business that is done upon the earth: (for also there is that neither day nor night seeth sleep with his eyes:)"
863,isaiah_56_3,"Neither let the son of the stranger, that hath joined himself to the LORD, speak, saying, The LORD hath utterly separated me from his people: neither let the eunuch say, Behold, I am a dry tree."
864,isaiah_13_1,"The burden of Babylon, which Isaiah the son of Amoz did see."
865,isaiah_5_30,"And in that day they shall roar against them like the roaring of the sea: and if one look unto the land, behold darkness and sorrow, and the light is darkened in the heavens thereof."
866,luke_11_40,"Ye fools, did not he that made that which is without make that which is within also?"
867,mark_2_10,"But that ye may know that the Son of man hath power on earth to forgive sins, (he saith to the sick of the palsy,)"
868,2_kings_1_8,"And they answered him, He was an hairy man, and girt with a girdle of leather about his loins. And he said, It is Elijah the Tishbite."
869,ezra_2_26,"The children of Ramah and Gaba, six hundred twenty and one."
870,isaiah_24_16,"From the uttermost part of the earth have we heard songs, even glory to the righteous. But I said, My leanness, my leanness, woe unto me! the treacherous dealers have dealt treacherously; yea, the treacherous dealers have dealt very treacherously."
871,isaiah_56_12,"Come ye, say they, I will fetch wine, and we will fill ourselves with strong drink; and to morrow shall be as this day, and much more abundant."
872,1_kings_5_1,And Hiram king of Tyre sent his servants unto Solomon; for he had heard that they had anointed him king in the room of his father: for Hiram was ever a lover of David.
873,leviticus_13_3,"And the priest shall look on the plague in the skin of the flesh: and when the hair in the plague is turned white, and the plague in sight be deeper than the skin of his flesh, it is a plague of leprosy: and the priest shall look on him, and pronounce him unclean."
874,genesis_41_44,"And Pharaoh said unto Joseph, I am Pharaoh, and without thee shall no man lift up his hand or foot in all the land of Egypt."
875,exodus_4_28,"And Moses told Aaron all the words of the LORD who had sent him, and all the signs which he had commanded him."
876,isaiah_59_6,"Their webs shall not become garments, neither shall they cover themselves with their works: their works are works of iniquity, and the act of violence is in their hands."
877,ezra_2_54,"The children of Neziah, the children of Hatipha."
878,luke_17_36,"Two men shall be in the field; the one shall be taken, and the other left."
879,zechariah_8_6,"Thus saith the LORD of hosts; If it be marvellous in the eyes of the remnant of this people in these days, should it also be marvellous in mine eyes? saith the LORD of hosts."
880,ezra_2_39,"The children of Harim, a thousand and seventeen."
881,luke_1_44,"For, lo, as soon as the voice of thy salutation sounded in mine ears, the babe leaped in my womb for joy."
882,jeremiah_52_12,"Now in the fifth month, in the tenth day of the month, which was the nineteenth year of Nebuchadrezzar king of Babylon, came Nebuzar-adan, captain of the guard, which served the king of Babylon, into Jerusalem,"
883,ezekiel_42_11,"And the way before them was like the appearance of the chambers which were toward the north, as long as they, and as broad as they: and all their goings out were both according to their fashions, and according to their doors."
884,mark_13_31,Heaven and earth shall pass away: but my words shall not pass away.
885,luke_24_45,"Then opened he their understanding, that they might understand the scriptures,"
886,colossians_2_21,(Touch not; taste not; handle not;
887,proverbs_5_6,"Lest thou shouldest ponder the path of life, her ways are moveable, that thou canst not know them."
888,deuteronomy_33_20,"And of Gad he said, Blessed be he that enlargeth Gad: he dwelleth as a lion, and teareth the arm with the crown of the head."
889,2_corinthians_9_9,"(As it is written, He hath dispersed abroad; he hath given to the poor: his righteousness remaineth for ever."
890,leviticus_13_58,"And the garment, either warp, or woof, or whatsoever thing of skin it be, which thou shalt wash, if the plague be departed from them, then it shall be washed the second time, and shall be clean."
891,judges_4_12,And they shewed Sisera that Barak the son of Abinoam was gone up to mount Tabor.
892,luke_16_20,"And there was a certain beggar named Lazarus, which was laid at his gate, full of sores,"
893,psalms_62_8,"Trust in him at all times; ye people, pour out your heart before him: God is a refuge for us. Selah."
894,job_2_10,"But he said unto her, Thou speakest as one of the foolish women speaketh. What? shall we receive good at the hand of God, and shall we not receive evil? In all this did not Job sin with his lips."
895,1_samuel_12_16,"Now therefore stand and see this great thing, which the LORD will do before your eyes."
896,leviticus_21_19,"Or a man that is brokenfooted, or brokenhanded,"
897,2_corinthians_1_12,"For our rejoicing is this, the testimony of our conscience, that in simplicity and godly sincerity, not with fleshly wisdom, but by the grace of God, we have had our conversation in the world, and more abundantly to you-ward."
898,genesis_19_9,"And they said, Stand back. And they said again, This one fellow came in to sojourn, and he will needs be a judge: now will we deal worse with thee, than with them. And they pressed sore upon the man, even Lot, and came near to break the door."
899,zechariah_1_20,And the LORD shewed me four carpenters.
900,2_chronicles_6_6,"But I have chosen Jerusalem, that my name might be there; and have chosen David to be over my people Israel."
901,1_corinthians_12_30,Have all the gifts of healing? do all speak with tongues? do all interpret?
902,genesis_47_15,"And when money failed in the land of Egypt, and in the land of Canaan, all the Egyptians came unto Joseph, and said, Give us bread: for why should we die in thy presence? for the money faileth."
903,lamentations_4_3,"Even the sea monsters draw out the breast, they give suck to their young ones: the daughter of my people is become cruel, like the ostriches in the wilderness."
904,leviticus_13_43,"Then the priest shall look upon it: and, behold, if the rising of the sore be white reddish in his bald head, or in his bald forehead, as the leprosy appeareth in the skin of the flesh;"
905,psalms_18_46,The LORD liveth; and blessed be my rock; and let the God of my salvation be exalted.
906,psalms_69_3,I am weary of my crying: my throat is dried: mine eyes fail while I wait for my God.
907,isaiah_66_16,For by fire and by his sword will the LORD plead with all flesh: and the slain of the LORD shall be many.
908,isaiah_37_1,"And it came to pass, when king Hezekiah heard it, that he rent his clothes, and covered himself with sackcloth, and went into the house of the LORD."
909,proverbs_1_2,To know wisdom and instruction; to perceive the words of understanding;
910,exodus_35_8,"And oil for the light, and spices for anointing oil, and for the sweet incense,"
911,proverbs_1_5,"A wise man will hear, and will increase learning; and a man of understanding shall attain unto wise counsels:"
912,genesis_20_18,"For the LORD had fast closed up all the wombs of the house of Abimelech, because of Sarah Abraham's wife."
913,john_13_38,"Jesus answered him, Wilt thou lay down thy life for my sake? Verily, verily, I say unto thee, The cock shall not crow, till thou hast denied me thrice."
914,1_chronicles_24_25,The brother of Michah was Isshiah: of the sons of Isshiah; Zechariah.
915,2_kings_19_25,"Hast thou not heard long ago how I have done it, and of ancient times that I have formed it? now have I brought it to pass, that thou shouldest be to lay waste fenced cities into ruinous heaps."
916,luke_11_1,"And it came to pass, that, as he was praying in a certain place, when he ceased, one of his disciples said unto him, Lord, teach us to pray, as John also taught his disciples."
917,ezekiel_43_7,"And he said unto me, Son of man, the place of my throne, and the place of the soles of my feet, where I will dwell in the midst of the children of Israel for ever, and my holy name, shall the house of Israel no more defile, neither they, nor their kings, by their whoredom, nor by the carcases of their kings in their high places."
918,mark_14_56,"For many bare false witness against him, but their witness agreed not together."
919,joshua_24_1,"And Joshua gathered all the tribes of Israel to Shechem, and called for the elders of Israel, and for their heads, and for their judges, and for their officers; and they presented themselves before God."
920,leviticus_3_3,"And he shall offer of the sacrifice of the peace offering an offering made by fire unto the LORD; the fat that covereth the inwards, and all the fat that is upon the inwards,"
921,luke_4_8,"And Jesus answered and said unto him, Get thee behind me, Satan: for it is written, Thou shalt worship the Lord thy God, and him only shalt thou serve."
922,luke_23_45,"And the sun was darkened, and the veil of the temple was rent in the midst."
923,genesis_19_12,"And the men said unto Lot, Hast thou here any besides? son in law, and thy sons, and thy daughters, and whatsoever thou hast in the city, bring them out of this place:"
924,psalms_64_5,"They encourage themselves in an evil matter: they commune of laying snares privily; they say, Who shall see them?"
925,job_39_25,"He saith among the trumpets, Ha, ha; and he smelleth the battle afar off, the thunder of the captains, and the shouting."
926,job_15_20,"The wicked man travaileth with pain all his days, and the number of years is hidden to the oppressor."
927,jeremiah_31_2,"Thus saith the LORD, The people which were left of the sword found grace in the wilderness; even Israel, when I went to cause him to rest."
928,2_samuel_3_26,"And when Joab was come out from David, he sent messengers after Abner, which brought him again from the well of Sirah: but David knew it not."
929,matthew_27_37,"And set up over his head his accusation written, THIS IS JESUS THE KING OF THE JEWS."
930,psalms_96_5,For all the gods of the nations are idols: but the LORD made the heavens.
931,ezekiel_1_7,And their feet were straight feet; and the sole of their feet was like the sole of a calf's foot: and they sparkled like the colour of burnished brass.
932,ezekiel_16_8,"Now when I passed by thee, and looked upon thee, behold, thy time was the time of love; and I spread my skirt over thee, and covered thy nakedness: yea, I sware unto thee, and entered into a covenant with thee, saith the Lord GOD, and thou becamest mine."
933,2_peter_1_16,"For we have not followed cunningly devised fables, when we made known unto you the power and coming of our Lord Jesus Christ, but were eyewitnesses of his majesty."
934,genesis_10_17,"And the Hivite, and the Arkite, and the Sinite,"
935,2_kings_20_8,"And Hezekiah said unto Isaiah, What shall be the sign that the LORD will heal me, and that I shall go up into the house of the LORD the third day?"
936,leviticus_12_3,And in the eighth day the flesh of his foreskin shall be circumcised.
937,ezekiel_39_28,"Then shall they know that I am the LORD their God, which caused them to be led into captivity among the heathen: but I have gathered them unto their own land, and have left none of them any more there."
938,numbers_28_25,And on the seventh day ye shall have an holy convocation; ye shall do no servile work.
939,luke_8_1,"And it came to pass afterward, that he went throughout every city and village, preaching and shewing the glad tidings of the kingdom of God: and the twelve were with him,"
940,matthew_1_18,"Now the birth of Jesus Christ was on this wise: When as his mother Mary was espoused to Joseph, before they came together, she was found with child of the Holy Ghost."
941,1_kings_2_7,"But shew kindness unto the sons of Barzillai the Gileadite, and let them be of those that eat at thy table: for so they came to me when I fled because of Absalom thy brother."
942,acts_25_25,"But when I found that he had committed nothing worthy of death, and that he himself hath appealed to Augustus, I have determined to send him."
943,deuteronomy_16_4,"And there shall be no leavened bread seen with thee in all thy coast seven days; neither shall there any thing of the flesh, which thou sacrificedst the first day at even, remain all night until the morning."
944,acts_25_9,"But Festus, willing to do the Jews a pleasure, answered Paul, and said, Wilt thou go up to Jerusalem, and there be judged of these things before me?"
945,matthew_2_14,"When he arose, he took the young child and his mother by night, and departed into Egypt:"
946,proverbs_4_5,"Get wisdom, get understanding: forget it not; neither decline from the words of my mouth."
947,luke_13_29,"And they shall come from the east, and from the west, and from the north, and from the south, and shall sit down in the kingdom of God."
948,genesis_40_7,"And he asked Pharaoh's officers that were with him in the ward of his lord's house, saying, Wherefore look ye so sadly to day?"
949,john_21_16,"He saith to him again the second time, Simon, son of Jonas, lovest thou me? He saith unto him, Yea, Lord; thou knowest that I love thee. He saith unto him, Feed my sheep."
950,2_chronicles_15_13,"That whosoever would not seek the LORD God of Israel should be put to death, whether small or great, whether man or woman."
951,joshua_9_13,"And these bottles of wine, which we filled, were new; and, behold, they be rent: and these our garments and our shoes are become old by reason of the very long journey."
952,jeremiah_16_19,"O LORD, my strength, and my fortress, and my refuge in the day of affliction, the Gentiles shall come unto thee from the ends of the earth, and shall say, Surely our fathers have inherited lies, vanity, and things wherein there is no profit."
953,ezekiel_16_35,"Wherefore, O harlot, hear the word of the LORD:"
954,1_samuel_2_19,"Moreover his mother made him a little coat, and brought it to him from year to year, when she came up with her husband to offer the yearly sacrifice."
955,proverbs_4_1,"Hear, ye children, the instruction of a father, and attend to know understanding."
956,1_corinthians_11_27,"Wherefore whosoever shall eat this bread, and drink this cup of the Lord, unworthily, shall be guilty of the body and blood of the Lord."
957,matthew_26_33,"Peter answered and said unto him, Though all men shall be offended because of thee, yet will I never be offended."
958,numbers_32_30,"But if they will not pass over with you armed, they shall have possessions among you in the land of Canaan."
959,ezekiel_39_11,"And it shall come to pass in that day, that I will give unto Gog a place there of graves in Israel, the valley of the passengers on the east of the sea: and it shall stop the noses of the passengers: and there shall they bury Gog and all his multitude: and they shall call it The valley of Hamon-gog."
960,luke_8_47,"And when the woman saw that she was not hid, she came trembling, and falling down before him, she declared unto him before all the people for what cause she had touched him and how she was healed immediately."
961,genesis_48_9,"And Joseph said unto his father, They are my sons, whom God hath given me in this place. And he said, Bring them, I pray thee, unto me, and I will bless them."
962,acts_5_5,"And Ananias hearing these words fell down, and gave up the ghost: and great fear came on all them that heard these things."
963,joel_3_6,"The children also of Judah and the children of Jerusalem have ye sold unto the Grecians, that ye might remove them far from their border."
964,exodus_5_3,"And they said, The God of the Hebrews hath met with us: let us go, we pray thee, three days' journey into the desert, and sacrifice unto the LORD our God; lest he fall upon us with pestilence, or with the sword."
965,hebrews_10_37,"For yet a little while, and he that shall come will come, and will not tarry."
966,daniel_11_3,"And a mighty king shall stand up, that shall rule with great dominion, and do according to his will."
967,proverbs_17_27,He that hath knowledge spareth his words: and a man of understanding is of an excellent spirit.
