id,verse_id,verse
486,ezekiel_37_16,"Moreover, thou son of man, take thee one stick, and write upon it, For Judah, and for the children of Israel his companions: then take another stick, and write upon it, For Joseph, the stick of Ephraim, and for all the house of Israel his companions:"
487,daniel_5_14,"I have even heard of thee, that the spirit of the gods is in thee, and that light and understanding and excellent wisdom is found in thee."
488,ezekiel_34_6,"My sheep wandered through all the mountains, and upon every high hill: yea, my flock was scattered upon all the face of the earth, and none did search or seek after them."
489,job_39_23,"The quiver rattleth against him, the glittering spear and the shield."
490,luke_12_50,But I have a baptism to be baptized with; and how am I straitened till it be accomplished!
491,1_thessalonians_5_21,Prove all things; hold fast that which is good.
492,romans_9_6,"Not as though the word of God hath taken none effect. For they are not all Israel, which are of Israel:"
493,luke_13_16,"And ought not this woman, being a daughter of Abraham, whom Satan hath bound, lo, these eighteen years, be loosed from this bond on the sabbath day?"
494,haggai_2_19,"Is the seed yet in the barn? yea, as yet the vine, and the fig tree, and the pomegranate, and the olive tree, hath not brought forth: from this day will I bless you."
495,leviticus_3_10,"And the two kidneys, and the fat that is upon them, which is by the flanks, and the caul above the liver, with the kidneys, it shall he take away."
496,luke_23_1,"And the whole multitude of them arose, and led him unto Pilate."
497,hosea_13_6,"According to their pasture, so were they filled; they were filled, and their heart was exalted; therefore have they forgotten me."
498,1_samuel_17_8,"And he stood and cried unto the armies of Israel, and said unto them, Why are ye come out to set your battle in array? am not I a Philistine, and ye servants to Saul? choose you a man for you, and let him come down to me."
499,exodus_17_5,"And the LORD said unto Moses, Go on before the people, and take with thee of the elders of Israel; and thy rod, wherewith thou smotest the river, take in thine hand, and go."
500,job_21_6,"Even when I remember I am afraid, and trembling taketh hold on my flesh."
501,exodus_35_27,"And the rulers brought onyx stones, and stones to be set, for the ephod, and for the breastplate;"
502,ezekiel_17_24,"And all the trees of the field shall know that I the LORD have brought down the high tree, have exalted the low tree, have dried up the green tree, and have made the dry tree to flourish: I the LORD have brought down the high tree, have exalted the low tree, have dried up the green tree, and have made the dry tree to flourish: I the LORD have spoken and have done it."
503,acts_15_2,"When therefore Paul and Barnabas had no small dissension and disputation with them, they determined that Paul and Barnabas, and certain other of them, should go up to Jerusalem unto the apostles and elders about this question."
504,zechariah_11_7,"And I will feed the flock of slaughter, even you, O poor of the flock. And I took unto me two staves; the one I called Beauty, and the other I called Bands; and I fed the flock."
505,psalms_72_8,"He shall have dominion also from sea to sea, and from the river unto the ends of the earth."
506,leviticus_4_24,"And he shall lay his hand upon the head of the goat, and kill it in the place where they kill the burnt offering before the LORD: it is a sin offering."
507,joshua_13_13,"Nevertheless the children of Israel expelled not the Geshurites, nor the Maachathites: but the Geshurites and the Maachathites dwell among the Israelites until this day."
508,jeremiah_44_30,"Thus saith the LORD; Behold, I will give Pharaoh-hophra king of Egypt into the hand of his enemies, and into the hand of them that seek his life; as I gave Zedekiah king of Judah into the hand of Nebuchadrezzar king of Babylon, his enemy, and that sought his life."
509,isaiah_60_12,"For the nation and kingdom that will not serve thee shall perish; yea, those nations shall be utterly wasted."
510,psalms_74_23,Forget not the voice of thine enemies: the tumult of those that rise up against thee increaseth continually.
511,1_chronicles_16_20,"And when they went from nation to nation, and from one kingdom to another people;"
512,psalms_49_15,But God will redeem my soul from the power of the grave: for he shall receive me. Selah.
513,genesis_17_20,"And as for Ishmael, I have heard thee: Behold, I have blessed him, and will make him fruitful, and will multiply him exceedingly; twelve princes shall he beget, and I will make him a great nation."
514,exodus_34_12,"Take heed to thyself, lest thou make a covenant with the inhabitants of the land whither thou goest, lest it be for a snare in the midst of thee:"
515,1_chronicles_17_18,What can David speak more to thee for the honour of thy servant? for thou knowest thy servant.
516,job_38_6,Whereupon are the foundations thereof fastened? or who laid the corner stone thereof;
517,job_30_3,For want and famine they were solitary; fleeing into the wilderness in former time desolate and waste.
518,leviticus_7_31,And the priest shall burn the fat upon the altar: but the breast shall be Aaron's and his sons'.
519,1_chronicles_25_28,"The one and twentieth to Hothir, he, his sons, and his brethren, were twelve:"
520,luke_15_27,"And he said unto him, Thy brother is come; and thy father hath killed the fatted calf, because he hath received him safe and sound."
521,john_8_10,"When Jesus had lifted up himself, and saw none but the woman, he said unto her, Woman, where are those thine accusers? hath no man condemned thee?"
522,psalms_57_10,"For thy mercy is great unto the heavens, and thy truth unto the clouds."
523,luke_1_53,He hath filled the hungry with good things; and the rich he hath sent empty away.
524,ruth_4_15,"And he shall be unto thee a restorer of thy life, and a nourisher of thine old age: for thy daughter in law, which loveth thee, which is better to thee than seven sons, hath born him."
525,luke_8_13,"They on the rock are they, which, when they hear, receive the word with joy; and these have no root, which for a while believe, and in time of temptation fall away."
526,proverbs_30_29,"There be three things which go well, yea, four are comely in going:"
527,luke_1_38,"And Mary said, Behold the handmaid of the Lord; be it unto me according to thy word. And the angel departed from her."
528,acts_21_8,"And the next day we that were of Paul's company departed, and came unto Caesarea: and we entered into the house of Philip the evangelist, which was one of the seven; and abode with him."
529,john_18_23,"Jesus answered him, If I have spoken evil, bear witness of the evil: but if well, why smitest thou me?"
530,proverbs_15_6,In the house of the righteous is much treasure: but in the revenues of the wicked is trouble.
531,2_kings_14_2,"He was twenty and five years old when he began to reign, and reigned twenty and nine years in Jerusalem. And his mother's name was Jehoaddan of Jerusalem."
532,psalms_92_6,A brutish man knoweth not; neither doth a fool understand this.
533,isaiah_2_10,"Enter into the rock, and hide thee in the dust, for fear of the LORD, and for the glory of his majesty."
534,galatians_4_9,"But now, after that ye have known God, or rather are known of God, how turn ye again to the weak and beggarly elements, whereunto ye desire again to be in bondage?"
535,ezra_10_9,"Then all the men of Judah and Benjamin gathered themselves together unto Jerusalem within three days. It was the ninth month, on the twentieth day of the month; and all the people sat in the street of the house of God, trembling because of this matter, and for the great rain."
536,acts_4_29,"And now, Lord, behold their threatenings: and grant unto thy servants, that with all boldness they may speak thy word,"
537,ezekiel_20_23,"I lifted up mine hand unto them also in the wilderness, that I would scatter them among the heathen, and disperse them through the countries;"
538,romans_4_1,"What shall we say then that Abraham our father, as pertaining to the flesh, hath found?"
539,1_chronicles_26_9,"And Meshelemiah had sons and brethren, strong men, eighteen."
540,2_samuel_5_25,"And David did so, as the LORD had commanded him; and smote the Philistines from Geba until thou come to Gazer."
541,leviticus_6_29,All the males among the priests shall eat thereof: it is most holy.
542,ezekiel_37_28,"And the heathen shall know that I the LORD do sanctify Israel, when my sanctuary shall be in the midst of them for evermore."
543,proverbs_9_5,"Come, eat of my bread, and drink of the wine which I have mingled."
544,ezra_5_8,"Be it known unto the king, that we went into the province of Judea, to the house of the great God, which is builded with great stones, and timber is laid in the walls, and this work goeth fast on, and prospereth in their hands."
545,psalms_96_4,"For the LORD is great, and greatly to be praised: he is to be feared above all gods."
546,john_5_31,"If I bear witness of myself, my witness is not true."
547,1_kings_7_13,And king Solomon sent and fetched Hiram out of Tyre.
548,2_samuel_14_4,"And when the woman of Tekoah spake to the king, she fell on her face to the ground, and did obeisance, and said, Help, O king."
549,hebrews_12_14,"Follow peace with all men, and holiness, without which no man shall see the Lord:"
550,genesis_31_10,"And it came to pass at the time that the cattle conceived, that I lifted up mine eyes, and saw in a dream, and, behold, the rams which leaped upon the cattle were ringstraked, speckled, and grisled."
551,isaiah_62_4,"Thou shalt no more be termed Forsaken; neither shall thy land any more be termed Desolate: but thou shalt be called Hephzi-bah, and thy land Beulah: for the LORD delighteth in thee, and thy land shall be married."
552,2_chronicles_17_12,"And Jehoshaphat waxed great exceedingly; and he built in Judah castles, and cities of store."
553,psalms_17_9,"From the wicked that oppress me, from my deadly enemies, who compass me about."
554,ezekiel_27_19,"Dan also and Javan going to and fro occupied in thy fairs: bright iron, cassia, and calamus, were in thy market."
555,matthew_12_2,"But when the Pharisees saw it, they said unto him, Behold, thy disciples do that which is not lawful to do upon the sabbath day."
556,exodus_17_9,"And Moses said unto Joshua, Choose us out men, and go out, fight with Amalek: to morrow I will stand on the top of the hill with the rod of God in mine hand."
557,exodus_10_24,"And Pharaoh called unto Moses, and said, Go ye, serve the LORD; only let your flocks and your herds be stayed: let your little ones also go with you."
558,numbers_27_2,"And they stood before Moses, and before Eleazar the priest, and before the princes and all the congregation, by the door of the tabernacle of the congregation, saying,"
559,ruth_4_11,"And all the people that were in the gate, and the elders, said, We are witnesses. The LORD make the woman that is come into thine house like Rachel and like Leah, which two did build the house of Israel: and do thou worthily in Ephratah, and be famous in Bethlehem:"
560,1_kings_4_20,"Judah and Israel were many, as the sand which is by the sea in multitude, eating and drinking, and making merry."
561,matthew_17_19,"Then came the disciples to Jesus apart, and said, Why could not we cast him out?"
562,1_kings_13_33,"After this thing Jeroboam returned not from his evil way, but made again of the lowest of the people priests of the high places: whosoever would, he consecrated him, and he became one of the priests of the high places."
563,hosea_12_12,"And Jacob fled into the country of Syria, and Israel served for a wife, and for a wife he kept sheep."
564,revelation_1_6,And hath made us kings and priests unto God and his Father; to him be glory and dominion for ever and ever. Amen.
565,numbers_6_19,"And the priest shall take the sodden shoulder of the ram, and one unleavened cake out of the basket, and one unleavened wafer, and shall put them upon the hands of the Nazarite, after the hair of his separation is shaven:"
566,proverbs_26_2,"As the bird by wandering, as the swallow by flying, so the curse causeless shall not come."
567,genesis_3_23,"Therefore the LORD God sent him forth from the garden of Eden, to till the ground from whence he was taken."
568,acts_20_4,"And there accompanied him into Asia Sopater of Berea; and of the Thessalonians, Aristarchus and Secundus; and Gaius of Derbe, and Timotheus; and of Asia, Tychicus and Trophimus."
569,1_kings_14_5,"And the LORD said unto Ahijah, Behold, the wife of Jeroboam cometh to ask a thing of thee for her son; for he is sick: thus and thus shalt thou say unto her: for it shall be, when she cometh in, that she shall feign herself to be another woman."
570,john_19_42,There laid they Jesus therefore because of the Jews' preparation day; for the sepulchre was nigh at hand.
571,1_samuel_7_1,"And the men of Kirjath-jearim came, and brought up the ark of the LORD, and brought it into the house of Abinadab in the hill, and sanctified Eleazar his son to keep the ark of the LORD."
572,jeremiah_50_30,"Therefore shall her young men fall in the streets, and all her men of war shall be cut off in that day, saith the LORD."
573,isaiah_10_15,"Shall the axe boast itself against him that heweth therewith? or shall the saw magnify itself against him that shaketh it? as if the rod should shake itself against them that lift it up, or as if the staff should lift up itself, as if it were no wood."
574,jeremiah_48_16,"The calamity of Moab is near to come, and his affliction hasteth fast."
575,ezra_3_12,"But many of the priests and Levites and chief of the fathers, who were ancient men, that had seen the first house, when the foundation of this house was laid before their eyes, wept with a loud voice; and many shouted aloud for joy:"
576,habakkuk_3_15,"Thou didst walk through the sea with thine horses, through the heap of great waters."
577,1_kings_12_32,"And Jeroboam ordained a feast in the eighth month, on the fifteenth day of the month, like unto the feast that is in Judah, and he offered upon the altar. So did he in Bethel, sacrificing unto the calves that he had made: and he placed in Bethel the priests of the high places which he had made."
578,luke_1_33,And he shall reign over the house of Jacob for ever; and of his kingdom there shall be no end.
579,1_peter_1_20,"Who verily was foreordained before the foundation of the world, but was manifest in these last times for you,"
580,psalms_25_19,Consider mine enemies; for they are many; and they hate me with cruel hatred.
581,matthew_27_31,"And after that they had mocked him, they took the robe off from him, and put his own raiment on him, and led him away to crucify him."
582,isaiah_2_7,"Their land also is full of silver and gold, neither is there any end of their treasures; their land is also full of horses, neither is there any end of their chariots:"
583,numbers_31_8,"And they slew the kings of Midian, beside the rest of them that were slain; namely, Evi, and Rekem, and Zur, and Hur, and Reba, five kings of Midian: Balaam also the son of Beor they slew with the sword."
584,ezekiel_39_10,"So that they shall take no wood out of the field, neither cut down any out of the forests; for they shall burn the weapons with fire: and they shall spoil those that spoiled them, and rob those that robbed them, saith the Lord GOD."
585,isaiah_41_2,"Who raised up the righteous man from the east, called him to his foot, gave the nations before him, and made him rule over kings? he gave them as the dust to his sword, and as driven stubble to his bow."
586,numbers_1_48,"For the LORD had spoken unto Moses, saying,"
587,nehemiah_10_14,"The chief of the people; Parosh, Pahath-moab, Elam, Zatthu, Bani,"
588,micah_5_10,"And it shall come to pass in that day, saith the LORD, that I will cut off thy horses out of the midst of thee, and I will destroy thy chariots:"
589,nehemiah_6_9,"For they all made us afraid, saying, Their hands shall be weakened from the work, that it be not done. Now therefore, O God, strengthen my hands."
590,job_5_11,To set up on high those that be low; that those which mourn may be exalted to safety.
591,2_chronicles_1_4,But the ark of God had David brought up from Kirjath-jearim to the place which David had prepared for it: for he had pitched a tent for it at Jerusalem.
592,2_chronicles_22_1,And the inhabitants of Jerusalem made Ahaziah his youngest son king in his stead: for the band of men that came with the Arabians to the camp had slain all the eldest. So Ahaziah the son of Jehoram king of Judah reigned.
593,numbers_14_37,"Even those men that did bring up the evil report upon the land, died by the plague before the LORD."
594,psalms_18_5,The sorrows of hell compassed me about: the snares of death prevented me.
595,2_kings_16_14,"And he brought also the brasen altar, which was before the LORD, from the forefront of the house, from between the altar and the house of the LORD, and put it on the north side of the altar."
596,joshua_4_12,"And the children of Reuben, and the children of Gad, and half the tribe of Manasseh, passed over armed before the children of Israel, as Moses spake unto them:"
597,ezekiel_16_12,"And I put a jewel on thy forehead, and earrings in thine ears, and a beautiful crown upon thine head."
598,ephesians_6_17,"And take the helmet of salvation, and the sword of the Spirit, which is the word of God:"
599,psalms_109_21,"But do thou for me, O GOD the Lord, for thy name's sake: because thy mercy is good, deliver thou me."
600,numbers_19_4,"And Eleazar the priest shall take of her blood with his finger, and sprinkle of her blood directly before the tabernacle of the congregation seven times:"
601,mark_14_51,"And there followed him a certain young man, having a linen cloth cast about his naked body; and the young men laid hold on him:"
602,revelation_22_14,"Blessed are they that do his commandments, that they may have right to the tree of life, and may enter in through the gates into the city."
603,deuteronomy_33_16,"And for the precious things of the earth and fulness thereof, and for the good will of him that dwelt in the bush: let the blessing come upon the head of Joseph, and upon the top of the head of him that was separated from his brethren."
604,zechariah_9_13,"When I have bent Judah for me, filled the bow with Ephraim, and raised up thy sons, O Zion, against thy sons, O Greece, and made thee as the sword of a mighty man."
605,psalms_132_14,This is my rest for ever: here will I dwell; for I have desired it.
606,jeremiah_32_10,"And I subscribed the evidence, and sealed it, and took witnesses, and weighed him the money in the balances."
607,ruth_2_6,"And the servant that was set over the reapers answered and said, It is the Moabitish damsel that came back with Naomi out of the country of Moab:"
608,1_kings_22_37,"So the king died, and was brought to Samaria; and they buried the king in Samaria."
609,acts_28_31,"Preaching the kingdom of God, and teaching those things which concern the Lord Jesus Christ, with all confidence, no man forbidding him."
610,john_6_10,"And Jesus said, Make the men sit down. Now there was much grass in the place. So the men sat down, in number about five thousand."
611,1_samuel_10_1,"Then Samuel took a vial of oil, and poured it upon his head, and kissed him, and said, Is it not because the LORD hath anointed thee to be captain over his inheritance?"
612,jeremiah_23_36,"And the burden of the LORD shall ye mention no more: for every man's word shall be his burden; for ye have perverted the words of the living God, of the LORD of hosts our God."
613,genesis_43_13,"Take also your brother, and arise, go again unto the man:"
614,luke_1_60,"And his mother answered and said, Not so; but he shall be called John."
615,2_chronicles_24_24,"For the army of the Syrians came with a small company of men, and the LORD delivered a very great host into their hand, because they had forsaken the LORD God of their fathers. So they executed judgment against Joash."
616,exodus_6_12,"And Moses spake before the LORD, saying, Behold, the children of Israel have not hearkened unto me; how then shall Pharaoh hear me, who am of uncircumcised lips?"
617,daniel_4_32,"And they shall drive thee from men, and thy dwelling shall be with the beasts of the field: they shall make thee to eat grass as oxen, and seven times shall pass over thee, until thou know that the most High ruleth in the kingdom of men, and giveth it to whomsoever he will."
618,numbers_31_52,"And all the gold of the offering that they offered up to the LORD, of the captains of thousands, and of the captains of hundreds, was sixteen thousand seven hundred and fifty shekels."
619,job_14_18,"And surely the mountain falling cometh to nought, and the rock is removed out of his place."
620,2_chronicles_20_4,"And Judah gathered themselves together, to ask help of the LORD: even out of all the cities of Judah they came to seek the LORD."
621,leviticus_19_22,And the priest shall make an atonement for him with the ram of the trespass offering before the LORD for his sin which he hath done: and the sin which he hath done shall be forgiven him.
622,hebrews_3_6,"But Christ as a son over his own house; whose house are we, if we hold fast the confidence and the rejoicing of the hope firm unto the end."
623,john_12_43,For they loved the praise of men more than the praise of God.
624,hosea_2_15,"And I will give her her vineyards from thence, and the valley of Achor for a door of hope: and she shall sing there, as in the days of her youth, and as in the day when she came up out of the land of Egypt."
625,ezekiel_22_3,"Then say thou, Thus saith the Lord GOD, The city sheddeth blood in the midst of it, that her time may come, and maketh idols against herself to defile herself."
626,luke_18_43,"And immediately he received his sight, and followed him, glorifying God: and all the people, when they saw it, gave praise unto God."
627,1_kings_14_10,"Therefore, behold, I will bring evil upon the house of Jeroboam, and will cut off from Jeroboam him that pisseth against the wall, and him that is shut up and left in Israel, and will take away the remnant of the house of Jeroboam, as a man taketh away dung, till it be all gone."
628,isaiah_66_20,"And they shall bring all your brethren for an offering unto the LORD out of all nations upon horses, and in chariots, and in litters, and upon mules, and upon swift beasts, to my holy mountain Jerusalem, saith the LORD, as the children of Israel bring an offering in a clean vessel into the house of the LORD."
629,joshua_6_5,"And it shall come to pass, that when they make a long blast with the ram's horn, and when ye hear the sound of the trumpet, all the people shall shout with a great shout; and the wall of the city shall fall down flat, and the people shall ascend up every man straight before him."
630,mark_14_20,"And he answered and said unto them, It is one of the twelve, that dippeth with me in the dish."
631,deuteronomy_2_10,"The Emims dwelt therein in times past, a people great, and many, and tall, as the Anakims;"
632,acts_13_15,"And after the reading of the law and the prophets the rulers of the synagogue sent unto them, saying, Ye men and brethren, if ye have any word of exhortation for the people, say on."
633,genesis_24_15,"And it came to pass, before he had done speaking, that, behold, Rebekah came out, who was born to Bethuel, son of Milcah, the wife of Nahor, Abraham's brother, with her pitcher upon her shoulder."
634,1_chronicles_11_40,"Ira the Ithrite, Gareb the Ithrite,"
635,exodus_14_27,"And Moses stretched forth his hand over the sea, and the sea returned to his strength when the morning appeared; and the Egyptians fled against it; and the LORD overthrew the Egyptians in the midst of the sea."
636,isaiah_7_19,"And they shall come, and shall rest all of them in the desolate valleys, and in the holes of the rocks, and upon all thorns, and upon all bushes."
637,exodus_12_13,"And the blood shall be to you for a token upon the houses where ye are: and when I see the blood, I will pass over you, and the plague shall not be upon you to destroy you, when I smite the land of Egypt."
638,job_21_16,"Lo, their good is not in their hand: the counsel of the wicked is far from me."
639,1_kings_8_56,"Blessed be the LORD, that hath given rest unto his people Israel, according to all that he promised: there hath not failed one word of all his good promise, which he promised by the hand of Moses his servant."
640,2_chronicles_28_3,"Moreover he burnt incense in the valley of the son of Hinnom, and burnt his children in the fire, after the abominations of the heathen whom the LORD had cast out before the children of Israel."
641,psalms_73_1,"Truly God is good to Israel, even to such as are of a clean heart."
642,1_chronicles_2_43,"And the sons of Hebron; Korah, and Tappuah, and Rekem, and Shema."
643,galatians_4_25,"For this Agar is mount Sinai in Arabia, and answereth to Jerusalem which now is, and is in bondage with her children."
644,deuteronomy_27_15,"Cursed be the man that maketh any graven or molten image, an abomination unto the LORD, the work of the hands of the craftsman, and putteth it in a secret place. And all the people shall answer and say, Amen."
645,1_timothy_3_2,"A bishop then must be blameless, the husband of one wife, vigilant, sober, of good behaviour, given to hospitality, apt to teach;"
646,genesis_36_18,"And these are the sons of Aholibamah Esau's wife; duke Jeush, duke Jaalam, duke Korah: these were the dukes that came of Aholibamah the daughter of Anah, Esau's wife."
647,proverbs_14_27,"The fear of the LORD is a fountain of life, to depart from the snares of death."
648,matthew_10_36,And a man's foes shall be they of his own household.
649,psalms_107_9,"For he satisfieth the longing soul, and filleth the hungry soul with goodness."
650,psalms_37_40,"And the LORD shall help them and deliver them: he shall deliver them from the wicked, and save them, because they trust in him."
651,2_thessalonians_3_17,"The salutation of Paul with mine own hand, which is the token in every epistle: so I write."
652,proverbs_12_22,Lying lips are abomination to the LORD: but they that deal truly are his delight.
653,matthew_5_25,"Agree with thine adversary quickly, whiles thou art in the way with him; lest at any time the adversary deliver thee to the judge, and the judge deliver thee to the officer, and thou be cast into prison."
654,2_corinthians_7_12,"Wherefore, though I wrote unto you, I did it not for his cause that had done the wrong, nor for his cause that suffered wrong, but that our care for you in the sight of God might appear unto you."
655,nehemiah_4_23,"So neither I, nor my brethren, nor my servants, nor the men of the guard which followed me, none of us put off our clothes, saving that every one put them off for washing."
656,1_chronicles_6_72,"And out of the tribe of Issachar; Kedesh with her suburbs, Daberath with her suburbs,"
657,psalms_74_6,But now they break down the carved work thereof at once with axes and hammers.
658,hosea_1_8,"Now when she had weaned Lo-ruhamah, she conceived, and bare a son."
659,isaiah_42_22,"But this is a people robbed and spoiled; they are all of them snared in holes, and they are hid in prison houses: they are for a prey, and none delivereth; for a spoil, and none saith, Restore."
660,jonah_2_7,"When my soul fainted within me I remembered the LORD: and my prayer came in unto thee, into thine holy temple."
661,leviticus_22_11,"But if the priest buy any soul with his money, he shall eat of it, and he that is born in his house: they shall eat of his meat."
662,genesis_5_14,And all the days of Cainan were nine hundred and ten years: and he died.
663,job_26_13,By his spirit he hath garnished the heavens; his hand hath formed the crooked serpent.
664,judges_1_8,"Now the children of Judah had fought against Jerusalem, and had taken it, and smitten it with the edge of the sword, and set the city on fire."
665,romans_9_19,"Thou wilt say then unto me, Why doth he yet find fault? For who hath resisted his will?"
666,judges_4_18,"And Jael went out to meet Sisera, and said unto him, Turn in, my lord, turn in to me; fear not. And when he had turned in unto her into the tent, she covered him with a mantle."
667,job_3_20,"Wherefore is light given to him that is in misery, and life unto the bitter in soul;"
668,psalms_112_10,"The wicked shall see it, and be grieved; he shall gnash with his teeth, and melt away: the desire of the wicked shall perish."
669,psalms_79_3,Their blood have they shed like water round about Jerusalem; and there was none to bury them.
670,leviticus_23_14,"And ye shall eat neither bread, nor parched corn, nor green ears, until the selfsame day that ye have brought an offering unto your God: it shall be a statute for ever throughout your generations in all your dwellings."
671,isaiah_7_4,"And say unto him, Take heed, and be quiet; fear not, neither be fainthearted for the two tails of these smoking firebrands, for the fierce anger of Rezin with Syria, and of the son of Remaliah."
672,1_samuel_11_12,"And the people said unto Samuel, Who is he that said, Shall Saul reign over us? bring the men, that we may put them to death."
673,ezekiel_13_8,"Therefore thus saith the Lord GOD; Because ye have spoken vanity, and seen lies, therefore, behold, I am against you, saith the Lord GOD."
674,psalms_102_27,"But thou art the same, and thy years shall have no end."
675,jeremiah_4_13,"Behold, he shall come up as clouds, and his chariots shall be as a whirlwind: his horses are swifter than eagles. Woe unto us! for we are spoiled."
676,ecclesiastes_11_7,"Truly the light is sweet, and a pleasant thing it is for the eyes to behold the sun:"
677,2_corinthians_11_25,"Thrice was I beaten with rods, once was I stoned, thrice I suffered shipwreck, a night and a day I have been in the deep;"
678,jeremiah_11_12,"Then shall the cities of Judah and inhabitants of Jerusalem go, and cry unto the gods unto whom they offer incense: but they shall not save them at all in the time of their trouble."
679,nehemiah_12_13,"Of Ezra, Meshullam; of Amariah, Jehohanan;"
680,exodus_9_24,"So there was hail, and fire mingled with the hail, very grievous, such as there was none like it in all the land of Egypt since it became a nation."
681,numbers_7_44,"One golden spoon of ten shekels, full of incense:"
682,judges_5_9,"My heart is toward the governors of Israel, that offered themselves willingly among the people. Bless ye the LORD."
683,philippians_2_20,"For I have no man likeminded, who will naturally care for your state."
684,2_chronicles_33_15,"And he took away the strange gods, and the idol out of the house of the LORD, and all the altars that he had built in the mount of the house of the LORD, and in Jerusalem, and cast them out of the city."
685,2_samuel_23_2,"The Spirit of the LORD spake by me, and his word was in my tongue."
686,exodus_29_44,"And I will sanctify the tabernacle of the congregation, and the altar: I will sanctify also both Aaron and his sons, to minister to me in the priest's office."
687,zechariah_6_12,"And speak unto him, saying, Thus speaketh the LORD of hosts, saying, Behold the man whose name is The BRANCH; and he shall grow up out of his place, and he shall build the temple of the LORD:"
688,esther_2_2,"Then said the king's servants that ministered unto him, Let there be fair young virgins sought for the king:"
689,judges_9_39,"And Gaal went out before the men of Shechem, and fought with Abimelech."
690,genesis_50_10,"And they came to the threshingfloor of Atad, which is beyond Jordan, and there they mourned with a great and very sore lamentation: and he made a mourning for his father seven days."
691,ezekiel_11_24,"Afterwards the spirit took me up, and brought me in a vision by the Spirit of God into Chaldea, to them of the captivity. So the vision that I had seen went up from me."
692,psalms_22_22,I will declare thy name unto my brethren: in the midst of the congregation will I praise thee.
693,ezekiel_3_23,"Then I arose, and went forth into the plain: and, behold, the glory of the LORD stood there, as the glory which I saw by the river of Chebar: and I fell on my face."
694,deuteronomy_4_16,"Lest ye corrupt yourselves, and make you a graven image, the similitude of any figure, the likeness of male or female,"
695,amos_8_8,"Shall not the land tremble for this, and every one mourn that dwelleth therein? and it shall rise up wholly as a flood; and it shall be cast out and drowned, as by the flood of Egypt."
696,zephaniah_1_13,"Therefore their goods shall become a booty, and their houses a desolation: they shall also build houses, but not inhabit them; and they shall plant vineyards, but not drink the wine thereof."
697,luke_8_12,"Those by the way side are they that hear; then cometh the devil, and taketh away the word out of their hearts, lest they should believe and be saved."
698,1_corinthians_1_23,"But we preach Christ crucified, unto the Jews a stumblingblock, and unto the Greeks foolishness;"
699,genesis_33_2,"And he put the handmaids and their children foremost, and Leah and her children after, and Rachel and Joseph hindermost."
700,1_kings_18_44,"And it came to pass at the seventh time, that he said, Behold, there ariseth a little cloud out of the sea, like a man's hand. And he said, Go up, say unto Ahab, Prepare thy chariot, and get thee down, that the rain stop thee not."
701,psalms_65_4,"Blessed is the man whom thou choosest, and causest to approach unto thee, that he may dwell in thy courts: we shall be satisfied with the goodness of thy house, even of thy holy temple."
702,john_12_33,"This he said, signifying what death he should die."
703,ezra_2_8,"The children of Zattu, nine hundred forty and five."
704,exodus_4_16,"And he shall be thy spokesman unto the people: and he shall be, even he shall be to thee instead of a mouth, and thou shalt be to him instead of God."
705,proverbs_21_24,"Proud and haughty scorner is his name, who dealeth in proud wrath."
706,joshua_17_2,"There was also a lot for the rest of the children of Manasseh by their families; for the children of Abiezer, and for the children of Helek, and for the children of Asriel, and for the children of Shechem, and for the children of Hepher, and for the children of Shemida: these were the male children of Manasseh the son of Joseph by their families."
707,matthew_20_8,"So when even was come, the lord of the vineyard saith unto his steward, Call the labourers, and give them their hire, beginning from the last unto the first."
708,isaiah_18_1,"Woe to the land shadowing with wings, which is beyond the rivers of Ethiopia:"
709,philippians_1_17,"But the other of love, knowing that I am set for the defence of the gospel."
710,isaiah_32_13,"Upon the land of my people shall come up thorns and briers; yea, upon all the houses of joy in the joyous city:"
711,habakkuk_1_17,"Shall they therefore empty their net, and not spare continually to slay the nations?"
712,psalms_10_1,"Why standest thou afar off, O LORD? why hidest thou thyself in times of trouble?"
713,1_kings_18_11,"And now thou sayest, Go, tell thy lord, Behold, Elijah is here."
714,proverbs_3_20,"By his knowledge the depths are broken up, and the clouds drop down the dew."
715,1_samuel_14_14,"And that first slaughter, which Jonathan and his armourbearer made, was about twenty men, within as it were an half acre of land, which a yoke of oxen might plow."
716,luke_6_20,"And he lifted up his eyes on his disciples, and said, Blessed be ye poor: for yours is the kingdom of God."
717,amos_7_4,"Thus hath the Lord GOD shewed unto me: and, behold, the Lord GOD called to contend by fire, and it devoured the great deep, and did eat up a part."
718,exodus_7_2,"Thou shalt speak all that I command thee: and Aaron thy brother shall speak unto Pharaoh, that he send the children of Israel out of his land."
719,numbers_1_27,"Those that were numbered of them, even of the tribe of Judah, were threescore and fourteen thousand and six hundred."
720,2_kings_2_9,"And it came to pass, when they were gone over, that Elijah said unto Elisha, Ask what I shall do for thee, before I be taken away from thee. And Elisha said, I pray thee, let a double portion of thy spirit be upon me."
721,joel_2_31,"The sun shall be turned into darkness, and the moon into blood, before the great and the terrible day of the LORD come."
722,2_samuel_5_6,"And the king and his men went to Jerusalem unto the Jebusites, the inhabitants of the land: which spake unto David, saying, Except thou take away the blind and the lame, thou shalt not come in hither: thinking, David cannot come in hither."
723,jeremiah_36_18,"Then Baruch answered them, He pronounced all these words unto me with his mouth, and I wrote them with ink in the book."
